#Network|Station|Location|Channel|Latitude|Longitude|Elevation|Depth|Azimuth|Dip|SensorDescription|Scale|ScaleFreq|ScaleUnits|SampleRate|StartTime|EndTime
BW|WETR||HHZ|49.1435|12.878|613.0|0.0|0.0|-90.0||||||2010-04-14T00:00:00|2012-07-31T12:05:00
BW|WETR||HHZ|49.1435|12.878|613.0|0.0|0.0|-90.0||||||2012-07-31T12:05:00|2262-04-11T23:47:16
CH|ACB||BHZ|47.5867|8.254|470.0|0.0|0.0|-90.0||||||2015-11-26T11:00:00|2262-04-11T23:47:16
CH|ACB||EHZ|47.5867|8.254|470.0|0.0|0.0|-90.0||||||2007-10-18T00:00:00|2014-06-06T07:00:00
CH|ACB||HHZ|47.5867|8.254|470.0|0.0|0.0|-90.0||||||2014-06-06T07:00:00|2015-11-26T11:00:00
CH|ACB||HHZ|47.5867|8.254|470.0|0.0|0.0|-90.0||||||2015-11-26T11:00:00|2262-04-11T23:47:16
CH|ACB||LHZ|47.5867|8.254|470.0|0.0|0.0|-90.0||||||2015-11-26T11:00:00|2262-04-11T23:47:16
CH|AIGLE||BHZ|46.3403|6.954|800.0|0.0|0.0|-90.0||||||1998-10-19T00:00:00|2262-04-11T23:47:16
CH|AIGLE||HHZ|46.3403|6.954|800.0|0.0|0.0|-90.0||||||1998-04-14T00:00:00|1998-10-19T00:00:00
CH|AIGLE||HHZ|46.3403|6.954|800.0|0.0|0.0|-90.0||||||1998-10-19T00:00:00|2262-04-11T23:47:16
CH|AIGLE||LHZ|46.3403|6.954|800.0|0.0|0.0|-90.0||||||1998-04-14T00:00:00|1998-10-19T00:00:00
CH|AIGLE||LHZ|46.3403|6.954|800.0|0.0|0.0|-90.0||||||1998-10-19T00:00:00|2262-04-11T23:47:16
CH|BALST||BHZ|47.3349|7.695|910.0|0.0|0.0|-90.0||||||2000-06-16T00:00:00|2004-04-05T00:00:00
CH|BALST||BHZ|47.3349|7.695|910.0|0.0|0.0|-90.0||||||2004-04-05T00:00:00|2262-04-11T23:47:16
CH|BALST||HHZ|47.3349|7.695|910.0|0.0|0.0|-90.0||||||2000-06-16T00:00:00|2004-04-05T00:00:00
CH|BALST||HHZ|47.3349|7.695|910.0|0.0|0.0|-90.0||||||2004-04-05T00:00:00|2262-04-11T23:47:16
CH|BALST||LHZ|47.3349|7.695|910.0|0.0|0.0|-90.0||||||2000-06-16T00:00:00|2004-04-05T00:00:00
CH|BALST||LHZ|47.3349|7.695|910.0|0.0|0.0|-90.0||||||2004-04-05T00:00:00|2262-04-11T23:47:16
CH|BERNI||BHZ|46.4122|10.023|2310.0|0.0|0.0|-90.0||||||1998-04-14T00:00:00|1999-08-25T00:00:00
CH|BERNI||BHZ|46.4122|10.023|2310.0|0.0|0.0|-90.0||||||1999-08-25T00:00:00|2017-05-31T18:00:00
CH|BERNI||BHZ|46.4122|10.023|2310.0|0.0|0.0|-90.0||||||2017-05-31T18:00:00|2262-04-11T23:47:16
CH|BERNI||HHZ|46.4122|10.023|2310.0|0.0|0.0|-90.0||||||1998-04-14T00:00:00|1999-08-25T00:00:00
CH|BERNI||HHZ|46.4122|10.023|2310.0|0.0|0.0|-90.0||||||1999-08-25T00:00:00|2017-05-31T18:00:00
CH|BERNI||HHZ|46.4122|10.023|2310.0|0.0|0.0|-90.0||||||2017-05-31T18:00:00|2262-04-11T23:47:16
CH|BERNI||LHZ|46.4122|10.023|2310.0|0.0|0.0|-90.0||||||1998-04-14T00:00:00|1999-08-25T00:00:00
CH|BERNI||LHZ|46.4122|10.023|2310.0|0.0|0.0|-90.0||||||1999-08-25T00:00:00|2017-05-31T18:00:00
CH|BERNI||LHZ|46.4122|10.023|2310.0|0.0|0.0|-90.0||||||2017-05-31T18:00:00|2262-04-11T23:47:16
CH|DAVOX||BHZ|46.7801|9.88|1830.0|0.0|0.0|-90.0||||||2002-07-24T00:00:00|2003-07-09T00:00:00
CH|DAVOX||BHZ|46.7801|9.88|1830.0|0.0|0.0|-90.0||||||2003-07-09T00:00:00|2004-02-20T00:00:00
CH|DAVOX||BHZ|46.7801|9.88|1830.0|0.0|0.0|-90.0||||||2004-02-20T00:00:00|2262-04-11T23:47:16
CH|DAVOX||HHZ|46.7801|9.88|1830.0|0.0|0.0|-90.0||||||2002-07-24T00:00:00|2003-07-09T00:00:00
CH|DAVOX||HHZ|46.7801|9.88|1830.0|0.0|0.0|-90.0||||||2003-07-09T00:00:00|2004-02-20T00:00:00
CH|DAVOX||HHZ|46.7801|9.88|1830.0|0.0|0.0|-90.0||||||2004-02-20T00:00:00|2262-04-11T23:47:16
CH|DAVOX||LHZ|46.7801|9.88|1830.0|0.0|0.0|-90.0||||||2002-07-24T00:00:00|2004-02-20T00:00:00
CH|DAVOX||LHZ|46.7801|9.88|1830.0|0.0|0.0|-90.0||||||2004-02-20T00:00:00|2262-04-11T23:47:16
CH|DIX||BHZ|46.0793|7.408|2410.0|0.0|0.0|-90.0||||||1999-01-19T00:00:00|1999-08-04T00:00:00
CH|DIX||BHZ|46.0793|7.408|2410.0|0.0|0.0|-90.0||||||1999-08-04T00:00:00|2010-06-24T00:00:00
CH|DIX||BHZ|46.0793|7.408|2410.0|0.0|0.0|-90.0||||||2010-06-24T00:00:00|2016-11-03T17:20:00
CH|DIX||BHZ|46.0793|7.408|2410.0|0.0|0.0|-90.0||||||2016-11-03T17:20:00|2017-08-31T10:00:00
CH|DIX||BHZ|46.0793|7.408|2410.0|0.0|0.0|-90.0||||||2017-08-31T10:00:00|2262-04-11T23:47:16
CH|DIX||HHZ|46.0793|7.408|2410.0|0.0|0.0|-90.0||||||1999-01-19T00:00:00|1999-08-04T00:00:00
CH|DIX||HHZ|46.0793|7.408|2410.0|0.0|0.0|-90.0||||||1999-08-04T00:00:00|2010-06-24T00:00:00
CH|DIX||HHZ|46.0793|7.408|2410.0|0.0|0.0|-90.0||||||2010-06-24T00:00:00|2016-11-03T17:20:00
CH|DIX||HHZ|46.0793|7.408|2410.0|0.0|0.0|-90.0||||||2016-11-03T17:20:00|2017-08-31T10:00:00
CH|DIX||HHZ|46.0793|7.408|2410.0|0.0|0.0|-90.0||||||2017-08-31T10:00:00|2262-04-11T23:47:16
CH|DIX||LHZ|46.0793|7.408|2410.0|0.0|0.0|-90.0||||||1999-01-19T00:00:00|1999-08-04T00:00:00
CH|DIX||LHZ|46.0793|7.408|2410.0|0.0|0.0|-90.0||||||1999-08-04T00:00:00|2010-06-24T00:00:00
CH|DIX||LHZ|46.0793|7.408|2410.0|0.0|0.0|-90.0||||||2010-06-24T00:00:00|2016-11-03T17:20:00
CH|DIX||LHZ|46.0793|7.408|2410.0|0.0|0.0|-90.0||||||2016-11-03T17:20:00|2017-08-31T10:00:00
CH|DIX||LHZ|46.0793|7.408|2410.0|0.0|0.0|-90.0||||||2017-08-31T10:00:00|2262-04-11T23:47:16
CH|EMBD||BHZ|46.2153|7.832|1180.0|0.0|0.0|-90.0||||||2009-10-29T00:00:00|2262-04-11T23:47:16
CH|EMBD||HHZ|46.2153|7.832|1180.0|0.0|0.0|-90.0||||||2009-10-29T00:00:00|2262-04-11T23:47:16
CH|EMBD||LHZ|46.2153|7.832|1180.0|0.0|0.0|-90.0||||||2009-10-29T00:00:00|2262-04-11T23:47:16
CH|EMV||BHZ|46.0623|6.899|2210.0|0.0|0.0|-90.0||||||1999-08-03T00:00:00|2008-11-25T23:59:59
CH|EMV||BHZ|46.0623|6.899|2210.0|0.0|0.0|-90.0||||||2009-10-08T00:00:00|2012-06-08T00:00:00
CH|EMV||HHZ|46.0623|6.899|2210.0|0.0|0.0|-90.0||||||1999-08-03T00:00:00|2008-11-25T23:59:59
CH|EMV||HHZ|46.0623|6.899|2210.0|0.0|0.0|-90.0||||||2009-10-08T00:00:00|2012-06-08T00:00:00
CH|EMV||LHZ|46.0623|6.899|2210.0|0.0|0.0|-90.0||||||1999-08-03T00:00:00|2008-11-26T00:00:00
CH|EMV||LHZ|46.0623|6.899|2210.0|0.0|0.0|-90.0||||||2009-10-08T00:00:00|2012-06-08T00:00:00
CH|FLACH||EHZ|47.5707|8.568|370.0|0.0|0.0|-90.0||||||2011-02-24T00:00:00|2262-04-11T23:47:16
CH|FUSIO||BHZ|46.4542|8.663|1480.0|0.0|0.0|-90.0||||||1999-08-16T10:00:00|2005-12-01T00:00:00
CH|FUSIO||BHZ|46.4542|8.663|1480.0|0.0|0.0|-90.0||||||2008-10-21T00:00:00|2017-08-16T19:00:00
CH|FUSIO||BHZ|46.4542|8.663|1480.0|0.0|0.0|-90.0||||||2017-08-16T19:00:00|2262-04-11T23:47:16
CH|FUSIO||HHZ|46.4542|8.663|1480.0|0.0|0.0|-90.0||||||1999-08-16T10:00:00|2005-12-01T00:00:00
CH|FUSIO||HHZ|46.4542|8.663|1480.0|0.0|0.0|-90.0||||||1999-08-16T10:00:00|2008-10-21T00:00:00
CH|FUSIO||HHZ|46.4542|8.663|1480.0|0.0|0.0|-90.0||||||2008-10-21T00:00:00|2017-08-16T19:00:00
CH|FUSIO||HHZ|46.4542|8.663|1480.0|0.0|0.0|-90.0||||||2017-08-16T19:00:00|2262-04-11T23:47:16
CH|FUSIO||LHZ|46.4542|8.663|1480.0|0.0|0.0|-90.0||||||1999-08-16T10:00:00|2005-12-01T00:00:00
CH|FUSIO||LHZ|46.4542|8.663|1480.0|0.0|0.0|-90.0||||||1999-08-16T10:00:00|2008-10-21T00:00:00
CH|FUSIO||LHZ|46.4542|8.663|1480.0|0.0|0.0|-90.0||||||2008-10-21T00:00:00|2017-08-16T19:00:00
CH|FUSIO||LHZ|46.4542|8.663|1480.0|0.0|0.0|-90.0||||||2017-08-16T19:00:00|2262-04-11T23:47:16
CH|GIMEL||BHZ|46.5322|6.265|1130.0|0.0|0.0|-90.0||||||1999-09-06T14:00:00|2015-10-20T14:10:00
CH|GIMEL||BHZ|46.5322|6.265|1130.0|0.0|0.0|-90.0||||||2015-10-20T14:10:00|2016-05-11T13:00:00
CH|GIMEL||BHZ|46.5322|6.265|1130.0|0.0|0.0|-90.0||||||2016-05-11T13:00:00|2262-04-11T23:47:16
CH|GIMEL||HHZ|46.5322|6.265|1130.0|0.0|0.0|-90.0||||||1999-09-06T14:00:00|2015-10-20T14:10:00
CH|GIMEL||HHZ|46.5322|6.265|1130.0|0.0|0.0|-90.0||||||2015-10-20T14:10:00|2016-05-11T13:00:00
CH|GIMEL||HHZ|46.5322|6.265|1130.0|0.0|0.0|-90.0||||||2016-05-11T13:00:00|2262-04-11T23:47:16
CH|GIMEL||LHZ|46.5322|6.265|1130.0|0.0|0.0|-90.0||||||1999-09-06T14:00:00|2015-10-20T14:10:00
CH|GIMEL||LHZ|46.5322|6.265|1130.0|0.0|0.0|-90.0||||||2015-10-20T14:10:00|2016-05-11T13:00:00
CH|GIMEL||LHZ|46.5322|6.265|1130.0|0.0|0.0|-90.0||||||2016-05-11T13:00:00|2262-04-11T23:47:16
CH|GRIMS||HHZ|46.5772|8.319|2227.0|0.0|0.0|-90.0||||||2011-11-09T00:00:00|2015-10-30T10:50:00
CH|GRIMS||HHZ|46.5772|8.319|2227.0|0.0|0.0|-90.0||||||2015-10-30T10:50:00|2262-04-11T23:47:16
CH|GRIMS||LHZ|46.5772|8.319|2227.0|0.0|0.0|-90.0||||||2011-11-09T00:00:00|2015-10-30T10:50:00
CH|GRIMS||LHZ|46.5772|8.319|2227.0|0.0|0.0|-90.0||||||2015-10-30T10:50:00|2262-04-11T23:47:16
CH|GRYON||EHZ|46.2493|7.111|1300.0|0.0|0.0|-90.0||||||2009-06-03T00:00:00|2262-04-11T23:47:16
CH|GUT||HHZ|48.0694|9.115|650.0|0.0|0.0|-90.0||||||1997-08-16T00:00:00|2009-10-29T23:59:59
CH|LAUCH||BHZ|46.4142|7.772|2160.0|0.0|0.0|-90.0||||||2010-10-21T00:00:00|2262-04-11T23:47:16
CH|LAUCH||HHZ|46.4142|7.772|2160.0|0.0|0.0|-90.0||||||2010-10-21T00:00:00|2262-04-11T23:47:16
CH|LAUCH||LHZ|46.4142|7.772|2160.0|0.0|0.0|-90.0||||||2010-10-21T00:00:00|2262-04-11T23:47:16
CH|LKBD||BHZ|46.3862|7.627|1550.0|0.0|0.0|-90.0||||||1999-07-13T07:40:00|2002-06-03T09:00:00
CH|LKBD||EHZ|46.3862|7.627|1550.0|0.0|0.0|-90.0||||||2002-06-03T09:00:00|2262-04-11T23:47:16
CH|LKBD||HHZ|46.3862|7.627|1550.0|0.0|0.0|-90.0||||||1999-07-13T07:40:00|2002-06-03T09:00:00
CH|LKBD||LHZ|46.3862|7.627|1550.0|0.0|0.0|-90.0||||||1999-07-13T07:40:00|2002-06-03T09:00:00
CH|LKBD2||BHZ|46.3732|7.644|2128.0|0.0|0.0|-90.0||||||2015-09-16T14:40:00|2262-04-11T23:47:16
CH|LKBD2||HHZ|46.3732|7.644|2128.0|0.0|0.0|-90.0||||||2015-09-16T14:40:00|2262-04-11T23:47:16
CH|LKBD2||LHZ|46.3732|7.644|2128.0|0.0|0.0|-90.0||||||2015-09-16T14:40:00|2262-04-11T23:47:16
CH|LLS||BHZ|46.8471|9.009|1900.0|0.0|0.0|-90.0||||||1999-01-19T00:00:00|2004-03-25T00:00:00
CH|LLS||BHZ|46.8471|9.009|1900.0|0.0|0.0|-90.0||||||2004-03-25T00:00:00|2262-04-11T23:47:16
CH|LLS||HHZ|46.8471|9.009|1900.0|0.0|0.0|-90.0||||||1999-01-19T00:00:00|2004-03-25T00:00:00
CH|LLS||HHZ|46.8471|9.009|1900.0|0.0|0.0|-90.0||||||2004-03-25T00:00:00|2262-04-11T23:47:16
CH|LLS||LHZ|46.8471|9.009|1900.0|0.0|0.0|-90.0||||||1999-01-19T00:00:00|2004-03-25T00:00:00
CH|LLS||LHZ|46.8471|9.009|1900.0|0.0|0.0|-90.0||||||2004-03-25T00:00:00|2262-04-11T23:47:16
CH|MMK||BHZ|46.0513|7.965|2200.0|0.0|0.0|-90.0||||||1999-07-14T00:00:00|2017-10-12T16:00:00
CH|MMK||BHZ|46.0513|7.965|2200.0|0.0|0.0|-90.0||||||1999-07-14T00:00:00|2262-04-11T23:47:16
CH|MMK||HHZ|46.0513|7.965|2200.0|0.0|0.0|-90.0||||||1999-07-14T00:00:00|2017-10-12T16:00:00
CH|MMK||HHZ|46.0513|7.965|2200.0|0.0|0.0|-90.0||||||1999-07-14T00:00:00|2262-04-11T23:47:16
CH|MMK||LHZ|46.0513|7.965|2200.0|0.0|0.0|-90.0||||||1999-01-19T00:00:00|1999-07-14T00:00:00
CH|MMK||LHZ|46.0513|7.965|2200.0|0.0|0.0|-90.0||||||1999-07-14T00:00:00|2017-10-12T16:00:00
CH|MMK||LHZ|46.0513|7.965|2200.0|0.0|0.0|-90.0||||||1999-07-14T00:00:00|2262-04-11T23:47:16
CH|MUO||BHZ|46.967|8.637|1920.0|0.0|0.0|-90.0||||||1999-06-03T00:00:00|2002-01-17T00:00:00
CH|MUO||BHZ|46.967|8.637|1920.0|0.0|0.0|-90.0||||||2002-01-17T00:00:00|2004-09-08T00:00:00
CH|MUO||BHZ|46.967|8.637|1920.0|0.0|0.0|-90.0||||||2004-09-08T00:00:00|2262-04-11T23:47:16
CH|MUO||HHZ|46.967|8.637|1920.0|0.0|0.0|-90.0||||||1999-01-19T00:00:00|1999-06-03T00:00:00
CH|MUO||HHZ|46.967|8.637|1920.0|0.0|0.0|-90.0||||||1999-06-03T00:00:00|2002-01-17T00:00:00
CH|MUO||HHZ|46.967|8.637|1920.0|0.0|0.0|-90.0||||||2002-01-17T00:00:00|2004-09-08T00:00:00
CH|MUO||HHZ|46.967|8.637|1920.0|0.0|0.0|-90.0||||||2004-09-08T00:00:00|2262-04-11T23:47:16
CH|MUO||LHZ|46.967|8.637|1920.0|0.0|0.0|-90.0||||||1999-01-19T00:00:00|1999-06-03T00:00:00
CH|MUO||LHZ|46.967|8.637|1920.0|0.0|0.0|-90.0||||||1999-06-03T00:00:00|2002-01-17T00:00:00
CH|MUO||LHZ|46.967|8.637|1920.0|0.0|0.0|-90.0||||||2002-01-17T00:00:00|2004-09-08T00:00:00
CH|MUO||LHZ|46.967|8.637|1920.0|0.0|0.0|-90.0||||||2004-09-08T00:00:00|2262-04-11T23:47:16
CH|NALPS||BHZ|46.5942|8.748|2296.0|0.0|0.0|-90.0||||||2017-08-24T10:00:00|2262-04-11T23:47:16
CH|NALPS||HHZ|46.5942|8.748|2296.0|0.0|0.0|-90.0||||||2011-11-02T08:05:00|2017-08-24T10:00:00
CH|NALPS||HHZ|46.5942|8.748|2296.0|0.0|0.0|-90.0||||||2017-08-24T10:00:00|2262-04-11T23:47:16
CH|NALPS||LHZ|46.5942|8.748|2296.0|0.0|0.0|-90.0||||||2011-11-02T08:05:00|2017-08-24T10:00:00
CH|NALPS||LHZ|46.5942|8.748|2296.0|0.0|0.0|-90.0||||||2017-08-24T10:00:00|2262-04-11T23:47:16
CH|OTER1||HHZ|47.5767|7.604|274.0|0.0|0.0|-90.0||||||2009-10-01T00:00:00|2016-06-24T23:22:00
CH|OTER1||HHZ|47.5767|7.604|274.0|0.0|0.0|-90.0||||||2009-10-01T00:00:00|2262-04-11T23:47:16
CH|OTER1||HHZ|47.5767|7.604|274.0|0.0|0.0|-90.0||||||2017-06-14T11:41:33|2017-08-02T11:55:00
CH|OTER1||HHZ|47.5767|7.604|274.0|0.0|0.0|-90.0||||||2017-08-02T11:55:00|2262-04-11T23:47:16
CH|OTER1||LHZ|47.5767|7.604|274.0|0.0|0.0|-90.0||||||2009-10-01T00:00:00|2011-12-23T00:00:00
CH|OTER1||LHZ|47.5767|7.604|274.0|0.0|0.0|-90.0||||||2011-12-23T00:00:00|2016-06-24T23:22:00
CH|OTER1||LHZ|47.5767|7.604|274.0|0.0|0.0|-90.0||||||2011-12-23T00:00:00|2262-04-11T23:47:16
CH|PANIX||BHZ|46.8251|9.112|1433.0|0.0|0.0|-90.0||||||2011-08-05T00:00:00|2016-08-12T11:50:00
CH|PANIX||BHZ|46.8251|9.112|1433.0|0.0|0.0|-90.0||||||2016-08-12T11:50:00|2262-04-11T23:47:16
CH|PANIX||HHZ|46.8251|9.112|1433.0|0.0|0.0|-90.0||||||2011-08-05T00:00:00|2016-08-12T11:50:00
CH|PANIX||HHZ|46.8251|9.112|1433.0|0.0|0.0|-90.0||||||2016-08-12T11:50:00|2262-04-11T23:47:16
CH|PANIX||LHZ|46.8251|9.112|1433.0|0.0|0.0|-90.0||||||2011-08-05T00:00:00|2016-08-12T11:50:00
CH|PANIX||LHZ|46.8251|9.112|1433.0|0.0|0.0|-90.0||||||2016-08-12T11:50:00|2262-04-11T23:47:16
CH|PLONS||BHZ|47.048|9.381|1020.0|0.0|0.0|-90.0||||||2002-05-22T13:00:00|2002-05-23T00:00:00
CH|PLONS||BHZ|47.048|9.381|1020.0|0.0|0.0|-90.0||||||2002-05-23T00:00:00|2017-05-03T14:00:00
CH|PLONS||BHZ|47.048|9.381|1020.0|0.0|0.0|-90.0||||||2017-05-03T14:00:00|2262-04-11T23:47:16
CH|PLONS||HHZ|47.048|9.381|1020.0|0.0|0.0|-90.0||||||2002-05-22T13:00:00|2002-05-23T00:00:00
CH|PLONS||HHZ|47.048|9.381|1020.0|0.0|0.0|-90.0||||||2002-05-23T00:00:00|2017-05-03T14:00:00
CH|PLONS||HHZ|47.048|9.381|1020.0|0.0|0.0|-90.0||||||2017-05-03T14:00:00|2262-04-11T23:47:16
CH|PLONS||LHZ|47.048|9.381|1020.0|0.0|0.0|-90.0||||||2002-05-22T13:00:00|2002-05-23T00:00:00
CH|PLONS||LHZ|47.048|9.381|1020.0|0.0|0.0|-90.0||||||2002-05-23T00:00:00|2017-05-03T14:00:00
CH|PLONS||LHZ|47.048|9.381|1020.0|0.0|0.0|-90.0||||||2017-05-03T14:00:00|2262-04-11T23:47:16
CH|SAIRA||HHZ|47.3019|7.087|966.0|0.0|0.0|-90.0||||||2011-11-24T00:00:00|2012-10-04T00:00:00
CH|SAIRA||HHZ|47.3019|7.087|966.0|0.0|0.0|-90.0||||||2015-12-22T10:52:00|2262-04-11T23:47:16
CH|SAIRA||LHZ|47.3019|7.087|966.0|0.0|0.0|-90.0||||||2011-11-24T00:00:00|2012-10-04T00:00:00
CH|SAIRA||LHZ|47.3019|7.087|966.0|0.0|0.0|-90.0||||||2015-12-22T10:52:00|2262-04-11T23:47:16
CH|SALAN||EHZ|46.1433|6.973|1885.0|0.0|0.0|-90.0||||||2004-03-10T00:00:00|2262-04-11T23:47:16
CH|SIMPL||BHZ|46.2393|8.02|1930.0|0.0|0.0|-90.0||||||2009-10-28T00:00:00|2014-07-16T00:00:00
CH|SIMPL||BHZ|46.2393|8.02|1930.0|0.0|0.0|-90.0||||||2014-07-16T00:00:00|2262-04-11T23:47:16
CH|SIMPL||HHZ|46.2393|8.02|1930.0|0.0|0.0|-90.0||||||2009-10-28T00:00:00|2014-07-16T00:00:00
CH|SIMPL||HHZ|46.2393|8.02|1930.0|0.0|0.0|-90.0||||||2014-07-16T00:00:00|2262-04-11T23:47:16
CH|SIMPL||LHZ|46.2393|8.02|1930.0|0.0|0.0|-90.0||||||2009-10-28T00:00:00|2014-07-16T00:00:00
CH|SIMPL||LHZ|46.2393|8.02|1930.0|0.0|0.0|-90.0||||||2014-07-16T00:00:00|2262-04-11T23:47:16
CH|STEIN||EHZ|47.6687|8.869|540.0|0.0|0.0|-90.0||||||2006-07-21T00:00:00|2262-04-11T23:47:16
CH|SULZ||BHZ|47.5267|8.111|670.0|0.0|0.0|-90.0||||||2000-08-29T00:00:00|2000-09-01T00:00:00
CH|SULZ||BHZ|47.5267|8.111|670.0|0.0|0.0|-90.0||||||2000-09-01T00:00:00|2002-02-10T00:00:00
CH|SULZ||BHZ|47.5267|8.111|670.0|0.0|0.0|-90.0||||||2002-02-10T00:00:00|2004-05-19T00:00:00
CH|SULZ||BHZ|47.5267|8.111|670.0|0.0|0.0|-90.0||||||2004-05-19T00:00:00|2262-04-11T23:47:16
CH|SULZ||HHZ|47.5267|8.111|670.0|0.0|0.0|-90.0||||||2000-08-29T00:00:00|2000-09-01T00:00:00
CH|SULZ||HHZ|47.5267|8.111|670.0|0.0|0.0|-90.0||||||2000-09-01T00:00:00|2002-02-10T00:00:00
CH|SULZ||HHZ|47.5267|8.111|670.0|0.0|0.0|-90.0||||||2002-02-10T00:00:00|2004-05-19T00:00:00
CH|SULZ||HHZ|47.5267|8.111|670.0|0.0|0.0|-90.0||||||2004-05-19T00:00:00|2262-04-11T23:47:16
CH|SULZ||LHZ|47.5267|8.111|670.0|0.0|0.0|-90.0||||||2000-08-29T00:00:00|2000-09-01T00:00:00
CH|SULZ||LHZ|47.5267|8.111|670.0|0.0|0.0|-90.0||||||2000-09-01T00:00:00|2002-02-10T00:00:00
CH|SULZ||LHZ|47.5267|8.111|670.0|0.0|0.0|-90.0||||||2002-02-10T00:00:00|2004-05-19T00:00:00
CH|SULZ||LHZ|47.5267|8.111|670.0|0.0|0.0|-90.0||||||2004-05-19T00:00:00|2262-04-11T23:47:16
CH|TORNY||BHZ|46.7731|6.959|760.0|0.0|0.0|-90.0||||||2000-01-25T00:00:00|2006-12-04T00:00:00
CH|TORNY||BHZ|46.7731|6.959|760.0|0.0|0.0|-90.0||||||2006-12-04T00:00:00|2262-04-11T23:47:16
CH|TORNY||HHZ|46.7731|6.959|760.0|0.0|0.0|-90.0||||||2000-01-25T00:00:00|2006-12-04T00:00:00
CH|TORNY||HHZ|46.7731|6.959|760.0|0.0|0.0|-90.0||||||2006-12-04T00:00:00|2262-04-11T23:47:16
CH|TORNY||LHZ|46.7731|6.959|760.0|0.0|0.0|-90.0||||||2000-01-25T00:00:00|2006-12-04T00:00:00
CH|TORNY||LHZ|46.7731|6.959|760.0|0.0|0.0|-90.0||||||2006-12-04T00:00:00|2262-04-11T23:47:16
CH|TRULL||EHZ|47.6477|8.682|525.0|0.0|0.0|-90.0||||||2004-02-20T00:00:00|2262-04-11T23:47:16
CH|VANNI||BHZ|46.2093|7.597|1520.0|0.0|0.0|-90.0||||||2009-10-30T00:00:00|2262-04-11T23:47:16
CH|VANNI||HHZ|46.2093|7.597|1520.0|0.0|0.0|-90.0||||||2009-10-30T00:00:00|2262-04-11T23:47:16
CH|VANNI||LHZ|46.2093|7.597|1520.0|0.0|0.0|-90.0||||||2009-10-30T00:00:00|2262-04-11T23:47:16
CH|VDL||BHZ|46.4822|9.45|1927.0|0.0|0.0|-90.0||||||1998-09-26T00:00:00|1999-07-09T00:00:00
CH|VDL||BHZ|46.4822|9.45|1927.0|0.0|0.0|-90.0||||||1999-07-09T00:00:00|2015-12-03T15:00:00
CH|VDL||BHZ|46.4822|9.45|1927.0|0.0|0.0|-90.0||||||2015-12-03T15:00:00|2262-04-11T23:47:16
CH|VDL||HHZ|46.4822|9.45|1927.0|0.0|0.0|-90.0||||||1998-04-14T00:00:00|1998-09-26T00:00:00
CH|VDL||HHZ|46.4822|9.45|1927.0|0.0|0.0|-90.0||||||1998-09-26T00:00:00|1999-07-09T00:00:00
CH|VDL||HHZ|46.4822|9.45|1927.0|0.0|0.0|-90.0||||||1999-07-09T00:00:00|2015-12-03T15:00:00
CH|VDL||HHZ|46.4822|9.45|1927.0|0.0|0.0|-90.0||||||2015-12-03T15:00:00|2262-04-11T23:47:16
CH|VDL||LHZ|46.4822|9.45|1927.0|0.0|0.0|-90.0||||||1998-04-14T00:00:00|1998-09-26T00:00:00
CH|VDL||LHZ|46.4822|9.45|1927.0|0.0|0.0|-90.0||||||1998-09-26T00:00:00|1999-07-09T00:00:00
CH|VDL||LHZ|46.4822|9.45|1927.0|0.0|0.0|-90.0||||||1999-07-09T00:00:00|2015-12-03T15:00:00
CH|VDL||LHZ|46.4822|9.45|1927.0|0.0|0.0|-90.0||||||2015-12-03T15:00:00|2262-04-11T23:47:16
CH|WEIN||EHZ|47.5277|8.986|555.0|0.0|0.0|-90.0||||||2004-02-20T00:00:00|2262-04-11T23:47:16
CH|WILA||BHZ|47.4138|8.908|910.0|0.0|0.0|-90.0||||||2000-01-12T00:00:00|2262-04-11T23:47:16
CH|WILA||HHZ|47.4138|8.908|910.0|0.0|0.0|-90.0||||||2000-01-12T00:00:00|2262-04-11T23:47:16
CH|WILA||LHZ|47.4138|8.908|910.0|0.0|0.0|-90.0||||||2000-01-12T00:00:00|2262-04-11T23:47:16
CH|WIMIS||BHZ|46.6641|7.624|770.0|0.0|0.0|-90.0||||||2000-05-24T00:00:00|2005-07-21T00:00:00
CH|WIMIS||BHZ|46.6641|7.624|770.0|0.0|0.0|-90.0||||||2005-07-21T00:00:00|2262-04-11T23:47:16
CH|WIMIS||HHZ|46.6641|7.624|770.0|0.0|0.0|-90.0||||||2000-05-24T00:00:00|2005-07-21T00:00:00
CH|WIMIS||HHZ|46.6641|7.624|770.0|0.0|0.0|-90.0||||||2005-07-21T00:00:00|2262-04-11T23:47:16
CH|WIMIS||LHZ|46.6641|7.624|770.0|0.0|0.0|-90.0||||||2000-05-24T00:00:00|2005-07-21T00:00:00
CH|WIMIS||LHZ|46.6641|7.624|770.0|0.0|0.0|-90.0||||||2005-07-21T00:00:00|2262-04-11T23:47:16
CH|ZUR||BHZ|47.3678|8.58|604.0|0.0|0.0|-90.0||||||1998-09-26T00:00:00|2002-07-15T00:00:00
CH|ZUR||BHZ|47.3678|8.58|604.0|0.0|0.0|-90.0||||||2002-07-15T00:00:00|2004-04-14T00:00:00
CH|ZUR||BHZ|47.3678|8.58|604.0|0.0|0.0|-90.0||||||2004-04-14T00:00:00|2015-08-05T16:00:00
CH|ZUR||BHZ|47.3678|8.58|604.0|0.0|0.0|-90.0||||||2004-04-14T00:00:00|2016-03-09T09:00:00
